V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
0.016085491779523,0.00168591868482212,0.000107884124314865,0.00031885335282421,7.06066493339004e-05,0.315627323444222,0.000152043812506092,0.0559121729700456,0.119034132342208,0.000128396047117915,0.00504807357476733,4.35830149365075e-05,0.090978621472613,0.0819221917390186,0.000457854601651942,7.54253986883512e-05,0.00016573766587311,0.0640272993427869,0.00341144241943195,0.0178724157141032,0.0209861759743232,0.205587452954271,0.000133620911169713,8.03825328839242e-05,8.68994765622765e-05
0.00024221139032146,0.000160096439906507,0.000189464666945767,0.000559966025409504,0.0001239984602476,0.187409919298717,0.0282739330609703,0.000168010853042061,0.116623341097256,0.000225487433473998,0.000463285077408269,7.65399122612146e-05,0.142971297835477,0.163475506619243,0.00360476974692571,0.000132461083894353,0.000291066288616949,0.0508286785160794,0.0031904383160728,0.000579691908995148,0.0284535689310938,0.271427825322983,0.000234663270361006,0.000141166737162007,0.000152611707136641
0.0308479631085572,0.000571319483018878,0.000676122814679779,0.00199829240632659,0.000442500384425579,0.159068905364269,0.100898238766191,0.000599562824492576,0.0663727986879013,0.000804673508010859,0.0416314219258772,0.000273140009415101,0.000485427460099656,0.173602022666064,0.00286942999212299,0.000472700067626963,0.00103869793503197,0.00148535731333528,0.0013908485882417,0.00206868611163835,0.00159392471653417,0.408922170982748,0.000837418360985803,0.000503767025312732,0.000544609497093448
0.000188804336248988,0.000124795543398092,0.000147688143971492,0.000436494805669997,0.0131955302526197,0.2617931764304,0.0329553235381505,0.000130964846653713,0.0123149238103554,0.00890835008502771,0.00691056836790022,5.9663037778096e-05,0.000106033813766317,0.288982302743443,0.000626780786850814,0.000103253719778838,0.0635381071512691,0.00032445239234364,0.000303808482842091,0.0266496175122313,0.0134470403611986,0.263974107249403,0.00454921161518372,0.000110039796538613,0.000118961176976513
0.0269048247321546,0.000302363236001232,0.000357829005061401,0.04866284752564,0.0584184159291546,0.105343003304163,0.000504297425597221,0.0108962612828172,0.193811180244916,0.169689072894462,0.000874974954334086,0.000144555716342388,0.00025690602551137,0.0389818078604606,0.0438344101869571,0.021408071490497,0.00583919238112678,0.000786105598053462,0.000736088112567676,0.064568528408816,0.000843563451900857,0.205837668378568,0.000443192527194366,0.000266611996425193,0.000288227331278911
0.00106696763658571,0.000705242308737524,0.0378466696506782,0.26155111117261,0.000546226764542573,0.109994732391635,0.00117624048949233,0.00074010616326971,0.180630045094999,0.0256680015083893,0.00204082138107414,0.00033716667569366,0.000599216362929394,0.00456102964217862,0.0158794045656086,0.012920857910696,0.0136195311655272,0.00183353946800747,0.00171687698149705,0.138264482200648,0.00196755612306892,0.184006330855435,0.00103371734350832,0.000621854900029109,0.000672271243159888
0.000222289345612511,0.000146928403385483,0.000173881074610781,0.0827645601790116,0.000113799506079446,0.123159006835624,0.000245054976108627,0.000154191850882624,0.0838979994883477,0.000206940945115159,0.000425179577857372,7.02444545948216e-05,0.000124839225322823,0.000950233408881566,0.0341522694824764,0.000121566073415957,0.00026712589668328,0.000381994987029159,0.000357689818910925,0.352667614565636,0.000409915678841439,0.310790698587204,0.00792636066257578,0.000129555681028662,0.000140059294763919
0.000592125597479309,0.000391382089868428,0.0346969344620163,0.0150624318503361,0.000303134638974571,0.061042804302285,0.000652767786705075,0.16473276333754,0.0317751455724513,0.0484785008055792,0.00113257660137098,0.000187114409518627,0.000332541807973051,0.002531194301861,0.111513723507345,0.000323822914932301,0.000711559435023507,0.00101754319041016,0.000952800041546288,0.220513196471629,0.00109191722878716,0.29382540554249,0.000573672976256592,0.000345105316786796,0.00721983581083427
0.000161031479122571,0.0019684461269477,0.000125963421948282,0.000372287022548379,0.024288540824778,0.132045377763237,0.000177523421828353,0.000111700098571339,0.0253994782097099,0.000149912747239836,0.0394101743459383,5.08866873146517e-05,9.04363861923154e-05,0.00999840996324754,0.0303267075689642,8.80652401911285e-05,0.0318476453067272,0.000276725893493524,0.00025911867457074,0.382097007857943,0.0487091560070727,0.271694076508162,0.000156013197694049,9.38530944310056e-05,0.000101462152126776
0.000340409834769232,0.000225003467357115,0.0671810102036695,0.130680293117911,0.000174270480461318,0.0783909489748686,0.000375272704576357,0.000236126577893717,0.0340120038149328,0.000316905575206639,0.000651112222436332,0.000107571071911654,0.000191176504423833,0.00932749144898756,0.00113007120666466,0.122207145775882,0.00828139310938297,0.000584980130554455,0.00448392034154284,0.0716656058510933,0.000627737366895547,0.432641418953661,0.000329801521654203,0.0356238455031081,0.000214484240156031
0.000204908781052404,0.000135440229745319,0.0475475116492749,0.0715545657291591,0.00958234687497329,0.0850970010263208,0.00259525569884747,0.000142135756104337,0.0654912987171513,0.0144069283000549,0.000391935244521348,0.0616681461095694,0.000115078180728543,0.0411550779082513,0.152319366987715,0.000112060953044565,0.0192011300699347,0.000352127210346461,0.000329722437150257,0.0715712536592988,0.0051165874281968,0.26753541808165,0.0712793623585765,0.0119662323990025,0.000129108209329844
0.000411715237652514,0.000272134781588712,0.000322055417273328,0.000951840228995133,0.000210774792472108,0.00435880109376971,0.00045388080768553,0.000285587842077158,0.241084422534701,0.00514395300492153,0.00554816567780891,0.00013010390685882,0.000231222109096213,0.0160419798111301,0.406023349416181,0.000225159710957,0.0766654068188288,0.000707515497125688,0.000662498458452918,0.0247886978732011,0.000759229060964028,0.213823251274463,0.000398884808830717,0.000239957735522466,0.000259412099443083
0.000480313609836932,0.000317476807640961,0.000375715023131225,0.206603577095725,0.00024589325868078,0.221685929935599,0.000529504641164471,0.0114409089313904,0.0590982086452166,0.000447149421837762,0.000918710419102173,0.000151781307666805,0.0169313537776305,0.0798073879581962,0.0904564155175578,0.000262674935657525,0.0561158824084729,0.0508102179968898,0.00077288134368126,0.0011495492141521,0.000885728818403644,0.199464820635792,0.000465345425471712,0.000279938548823802,0.000302634322278948
0.00110797611168956,0.0776015494749889,0.103358959170738,0.245980656547745,0.000567220772145724,0.0757877352836449,0.00122144882306825,0.000768551848152682,0.0594571529918777,0.167581410240676,0.0149307931126329,0.000350125542253356,0.000622247004589378,0.00473633099539276,0.00367818956329932,0.000605932348964538,0.0910121938676992,0.00190401082538276,0.00178286446278316,0.00265175302637051,0.00204317835707264,0.139832406407163,0.00107344785687358,0.000645755644823627,0.000698109719972897
0.000438876726104324,0.00029008793233825,0.000343301909258877,0.14310718324171,0.000224679930218056,0.0909168338803889,0.000483824023746077,0.000304428511950792,0.0844481813381794,0.041006444670261,0.000839452833973163,0.000138687062011955,0.00024647618781778,0.0171002939310265,0.138474770179437,0.000240013843934543,0.000527399721615095,0.000754191384358394,0.0413040755441704,0.0619471836191114,0.0820050586554093,0.278676839345919,0.000425199854128608,0.0154799897576782,0.000276525915252907
0.000949788840602577,0.000627789683390165,0.0336901919567255,0.0241606337315724,0.000486237883523012,0.207738789569155,0.00104706089714182,0.000658824645313681,0.0839156136048198,0.000884208821581355,0.00181668994160878,0.000300137637746597,0.000533407945191299,0.00406011851461702,0.13494200938841,0.000519422555355486,0.00114136462549133,0.00163217258500041,0.363947962456188,0.0352203986051648,0.00175147097706745,0.0210266217075065,0.0777970835657385,0.000553560224574094,0.000598439636514681
0.00071441034849748,0.0830795156161211,0.0170802933730223,0.034694560337074,0.000365737478658906,0.437121404628831,0.000787576257424334,0.000495553458133565,0.0218158323090749,0.000665082495567877,0.00136647435599811,0.000225756952717744,0.000401217765175759,0.00305393215730813,0.00237165464131661,0.000390698261472033,0.00085850945494647,0.0012276844445955,0.0176710318481864,0.00170982007979375,0.00957814867794715,0.0158157639883979,0.000692146923956248,0.000416375868031282,0.347400818277751
9.71656131556309e-05,6.42243485201244e-05,7.60057176117111e-05,0.00471874215625072,4.97432693166152e-05,0.0965284376395907,0.000107116771363121,6.73992974936741e-05,0.133296203707336,9.0456624287208e-05,0.00467995759050202,3.07047802164413e-05,5.45688766186343e-05,0.0251329424444007,0.241880760366089,5.31381386266453e-05,0.000116764262675115,0.000166975061421822,0.219244017146064,0.00922076137242034,0.000179179565115844,0.0234980758043933,9.41376064910541e-05,5.66305017915208e-05,0.240495891338249
0.00210652556102923,0.00139236739628655,0.00164778445515486,0.102301119143118,0.00107842131492316,0.241521536958009,0.00232226411755281,0.00146119947535791,0.0156110953660678,0.00196107640385305,0.00402921537384634,0.000665671756407477,0.00118303924300551,0.0577204215351002,0.00699311136012283,0.00115202121045902,0.00253141925370134,0.125408806906397,0.344398373673049,0.00504161188373277,0.00388456699517829,0.0466346983618522,0.0263986452374506,0.00122773474775152,0.00132727227059378
0.000228757147781492,0.000151203479383763,0.000178940374184558,0.000528861300276627,0.000117110653045224,0.235192404805099,0.000252185174371741,0.000158678266481311,0.184208566195962,0.00285808226199544,0.000437550739364439,7.2288309798657e-05,0.000128471587504159,0.0168486022854317,0.114499577781392,0.000125103198918521,0.00292001837423759,0.000393109635816484,0.270170347140121,0.000547491459909222,0.000421842717042054,0.00241915293291151,0.000221628307180832,0.000133325274719498,0.166786700597071
0.00159991191779727,0.00105750684087725,0.00125149679478623,0.077697979435438,0.000819063934505105,0.12793689743139,0.00176376594078943,0.0196095748694991,0.159854988586234,0.00148944288561233,0.00306020008266081,0.000505579517343719,0.000898521536658491,0.00683923807220557,0.227308765698971,0.000874963256210426,0.00192261983802344,0.00274938202999672,0.243071715688425,0.00382911799738684,0.0029503392439402,0.0169193909168529,0.00155005329196772,0.000932467894603547,0.0935070162978247
0.0017028050448256,8.95897860579323e-05,0.000106024212575378,0.000313356352242716,0.00633844470048548,0.28197519043043,0.000149422592066176,0.111369750308652,0.0872039828674615,0.000126182511837771,0.000259253803476692,4.28316480265245e-05,7.61208808549185e-05,0.00371393371483332,0.0176898633160506,0.00164138889791852,0.0221045739247957,0.0488181005400217,0.266652952206804,0.0943602244773953,0.000249946621095763,0.0108369586582559,0.0205057470340805,7.89967458878299e-05,0.0235943587238671
0.000336437024190765,0.000222377526317797,0.000263170648795374,0.000777805300513203,0.000172236627330252,0.112488081779289,0.0120415622340449,0.280329431936351,0.134760860815727,0.000313207075066625,0.000643513307067692,0.000106315645514478,0.000188945346679391,0.0169990795237443,0.113933351579085,0.000183991400352202,0.000404297567734413,0.000578153020954536,0.18727207432853,0.000805204992840965,0.0122910804648022,0.00355788932369683,0.0158868448012801,0.000196083746938871,0.105248003983153
0.00101678966697767,0.0359435084844691,0.000795361916514927,0.002350705587129,0.000520538497110185,0.151850413611694,0.00112092357311203,0.000705300023613861,0.407278155904605,0.000946583445499354,0.00194484445569834,0.000321310206738387,0.000571036070091339,0.00434653090864723,0.00337547452665275,0.00055606411078227,0.0012218797566806,0.00174731071603217,0.189750442529162,0.0494620906838729,0.00187502475851751,0.0342670440924967,0.000985103087867118,0.00059260994900686,0.10645495343703
0.000568760622030598,0.000375938351310646,0.000444900802071598,0.00131491184004691,0.000291173100024986,0.236201801543541,0.000627009901258135,0.00039452297085315,0.148899791332047,0.000529489437934958,0.00108788570370084,0.000179730969918795,0.000319419877065087,0.00900789670822883,0.0281944640134353,0.00031104502711706,0.000683481660983003,0.000977391452732978,0.520465184859863,0.00136123214646761,0.00104883072931603,0.0191679222814391,0.000551036131872758,0.000331487636199656,0.0266646909005416
0.000596207683258481,0.000394080259429204,0.000466370677238407,0.00827231897997132,0.000305224434795255,0.247600349646178,0.000657267936859965,0.145186565510248,0.114721632650577,0.00744899392439585,0.104549672945645,0.000188404367381327,0.000334834335421764,0.00944259679629488,0.0778127310221336,0.000326055334746007,0.000716464892012887,0.00102455808489361,0.104368657014746,0.00142692203536335,0.00109944485436295,0.033880826631735,0.00057762785054043,0.000347484456469271,0.138254707675302
0.00033513328096927,0.000221515780517831,0.000262150823613266,0.0162753827152756,0.000171569184928765,0.340685898826048,0.000369455755672115,0.0196082058829175,0.13036349467012,0.000311993351333262,0.0006410195978392,0.000105903656666011,0.000188213155519519,0.117687050491354,0.0243634417224828,0.000183278406466944,0.031403913905521,0.0160765041178251,0.147794888533151,0.00467723258575012,0.000618007066386116,0.0112943977390845,0.0584519076229506,0.000195323893422358,0.0777141172341848
0.000807836866603062,0.000533962528338284,0.000631913068474304,0.00186762975420197,0.0377776542050796,0.176690908192803,0.00089057099655225,0.00990138103340359,0.202148199047439,0.000752058197899962,0.00154517409268301,0.000255280161717872,0.000453686740298123,0.00345330801823741,0.0120228280483305,0.000441791555789515,0.0103118023491037,0.00138823402682394,0.44032793497702,0.0766615959378518,0.00148970251657486,0.0178840595607161,0.000782661958150142,0.000470827133547194,0.000508999032360061
0.00077179031535438,0.00051013654510041,0.0273763627904224,0.00178429410262235,0.000395112759193282,0.0349435377058625,0.00085083275929799,0.000535355290600478,0.041416465908908,0.000718500550937667,0.0104004422146952,0.000243889285895593,0.000433442749201541,0.163935095877146,0.502318206512061,0.000422078340640067,0.000927463165058268,0.00132628952904,0.126180918163077,0.00184714930481991,0.00142323038546897,0.0349344844663065,0.000747738738436879,0.000449818319638955,0.0451073642202157
0.000266876907191605,0.000176399807944332,0.000208758738676436,0.0499913751678574,0.000136625802459088,0.095402379810415,0.000294208946162385,0.0989338905574208,0.147015034933178,0.000248449871726705,0.00051046356012675,8.43343289259836e-05,0.000149879906562988,0.010398531717298,0.186039905660888,0.000145950214587578,0.000320706927905976,0.00045861685552284,0.241129564261498,0.0469272107560683,0.000492137975741081,0.0244235705893624,0.0959214314274161,0.00015554240517808,0.000168152869886934
0.000355815867548382,0.000235186518607313,0.0167355322861632,0.000822607049421859,0.020753661184096,0.131310321164356,0.000392256536996309,0.00024681303118472,0.142523114743538,0.000331247868468638,0.000680579808907681,0.000112439449057934,0.000199828638389803,0.0220925308179615,0.128724538070448,0.000194589343712182,0.000427585192673541,0.0006114547565669,0.230973391104871,0.19010941892519,0.000656147070327431,0.0078771252352486,0.0949736444284377,0.00843597968832738,0.000224191219499607
0.000482996106837316,0.00590413639007227,0.000377813348895699,0.00670152024879284,0.000247266544624207,0.206169361163789,0.000532461864492153,0.000335032088367243,0.22138997423771,0.000449646700611958,0.0120936143335107,0.000152628989044538,0.000271253935474793,0.0244042380577322,0.308772178241515,0.000264141945362323,0.000580418138251021,0.000830008703557364,0.168323793113,0.0346652883789969,0.000890675513333499,0.00510778115469608,0.000467944326861148,0.000281501973848894,0.000304324500623055
0.000891072107440108,0.0005889792049491,0.000697022051013943,0.00206006045254223,0.000456178254645723,0.12277190537241,0.000982330724840235,0.000618095559809582,0.150852180919803,0.00082954629953724,0.00170438066403009,0.000281582880273979,0.000500432224014508,0.0347195329454381,0.363579625682881,0.000487311422567249,0.001070804518559,0.00153127032330637,0.125075497581506,0.0536499872594271,0.0222501364711105,0.0403336814111641,0.0729876033936514,0.000519338672786803,0.000561443602292186
0.000432295374159773,0.00028573780241787,0.100310827253093,0.0059980529084616,0.000221310652223372,0.304494701988848,0.000476568646574983,0.000299863332117975,0.143165408848701,0.000402446698698185,0.000826864482364117,0.000136607324557298,0.000242780055301528,0.00184795859603472,0.101407780519238,0.000236414620087521,0.000519490887591888,0.000742881605008575,0.275620466359015,0.0010346257059334,0.000797180140462584,0.00457161069030999,0.0554037940051091,0.000251952343691894,0.000272379159998367
0.000148326927652394,9.80408602085231e-05,0.0241274961262386,0.000342915500499298,7.59349534212409e-05,0.200522511750135,0.000163517741311294,0.0172539379432796,0.148598258604914,0.000138085406252088,0.00371391949729897,4.68719906748494e-05,8.33014227092904e-05,0.00749448204976997,0.0776721332494161,8.1117347873192e-05,0.00360845507718424,0.000254893650653954,0.0825637174952879,0.0655289869003661,0.00713394444221108,0.0152894274723245,0.344879817707298,8.6448570325961e-05,9.34573126941805e-05
0.000278927287612204,0.00018436484626188,0.000218184890394273,0.000644849131228579,0.113026113924267,0.106160590092405,0.000307493459092741,0.000193478974982304,0.089148499247106,0.00025966821017817,0.000533512688487505,8.81423045083159e-05,0.0130575982273357,0.0302194861429144,0.191214988782712,0.000152540352440852,0.00356042559894945,0.000479324932645381,0.21653975192513,0.065172318907233,0.0263162611314872,0.038427326817715,0.10347784093105,0.000162565662355536,0.000175745531508638
0.000311027713285777,0.000205582526664943,0.000243294760128265,0.000719061775623739,0.000159228504863387,0.172324337727843,0.000342881430679227,0.00740857570962705,0.142565160374564,0.288002758286036,0.00419132722300642,9.82861865170937e-05,0.000174675302918973,0.00132956855596388,0.134099888098701,0.000170095501984184,0.000373763108510124,0.000534488177896829,0.108392932618727,0.00793722226611733,0.0221520453242638,0.0572354068820667,0.0506511461108503,0.000181274577521894,0.000195971255638932
0.000301276088485545,0.000199136915615236,0.000235666760707991,0.000696517094411913,0.000154236227421207,0.125117583928742,0.000332131099052417,0.000208981305794302,0.204284810082948,0.000280473894598969,0.000576259918206332,9.52046282731837e-05,0.0141038266733404,0.00128788270885085,0.178666663813847,0.000164762512527927,0.000362044546328464,0.000517730416615859,0.240857120956997,0.136583675765131,0.000555572251967146,0.00318605534359998,0.0908669689891197,0.000175591091484141,0.000189826985932441
0.00020442442572779,0.000135120081452469,0.000159906624063765,0.000472606730094266,0.000104653682857788,0.148717391094787,0.000225360431129561,0.000141799781189384,0.190615810285581,0.0285554379947464,0.00275476950767114,6.45990578250191e-05,0.00247856686772643,0.00560138658811894,0.239418466511867,0.000111796067767274,0.000245657558962319,0.000351294865883737,0.179974756577446,0.0737658370466223,0.0027407323356146,0.0210719151283262,0.0947484820456014,0.000119143567682384,0.00722008514125628
0.000225771188245078,0.000149229825333678,0.0132295718261441,0.000521958091094678,0.000115582011537549,0.179910577450977,0.000248893409573742,0.000156607044280752,0.210520625572306,0.000210182377146642,0.000431839403934962,7.13447328651801e-05,0.000126794652092144,0.0140180846022386,0.267030030979855,0.000123470230972078,0.00027131003935,0.000387978388651941,0.237927294732174,0.0109827187956947,0.0056375232798266,0.0102193561020077,0.0472094171573978,0.000131584984287682,0.00014225312201305
0.0961767282839294,0.000303971083544734,0.000359731797525162,0.0010631934076196,0.00023543275753885,0.238843241661425,0.000506979078921428,0.000318997980693978,0.0831721355452305,0.0642393590578977,0.0540556541731706,0.000145324406201956,0.000258272149672138,0.113635534654632,0.00152668300274395,0.0534275269779016,0.000552640241006649,0.0911895307597595,0.000740002336661997,0.00110064644661851,0.000848049187143885,0.180344218083519,0.000445549248949206,0.000268029733082564,0.0162425679446096
0.0980556231825415,0.000348439833465976,0.000412357932736182,0.0195053180878497,0.000269874850833302,0.145778153142559,0.000581146416198893,0.231995770199167,0.0160977335760188,0.000490759218719873,0.00100831083635388,0.000166584305668337,0.000296055479262111,0.258265694343294,0.0139410837436164,0.000288293219011143,0.0006334874728787,0.00090589883642899,0.000848259275007629,0.0073571920675386,0.000972112590755316,0.139676440403107,0.000510729850663262,0.06126253135304,0.00033214978328502
0.00474803560293738,0.00624126459030106,0.000104067007107101,0.00953756474404601,6.81084703120416e-05,0.210621649616271,0.000146664253124795,9.22830991099948e-05,0.0625192162099523,0.00627718181487928,0.0602494221286124,4.20409764082542e-05,7.47156904683042e-05,0.254393516240869,0.000441654955135658,0.0416077249798143,0.000159873595506903,0.000228622206982701,0.000214075677931387,0.00185673876600475,0.00024533260999676,0.230618407092184,0.000128893184244346,0.109299121657202,8.38248305989514e-05
0.0139717552184856,0.000157018124538442,0.000185821662789616,0.0280176011451827,0.000121614232553222,0.148097500882577,0.0414644862678411,0.000164780360276432,0.0539504367433408,0.0331832342839884,0.0114417379189112,0.0275434702920308,0.0358423347645821,0.154838538540968,0.000788617453542402,0.000129914137875687,0.000285469700523559,0.272345407560049,0.00038225273832546,0.000568545661687935,0.000438065000554854,0.175563116409362,0.000230151192816406,0.000138452399874313,0.000149677307323006
0.00296000242540025,0.00015573478879946,0.000184302910851672,0.0005447103680316,0.000120620258822716,0.185028532357828,0.133754843791452,0.000163433582469432,0.086202168492199,0.00294373409433023,0.000450663385933206,7.44546666852209e-05,0.0164786605662391,0.240753491088755,0.00350656176699493,0.00012885232761254,0.000283136508287596,0.0167512293637971,0.00310351833945502,0.000563898841653418,0.000434484621074065,0.304898920550935,0.000228270128117799,0.000137320804949021,0.000148453969327046
9.53445372250337e-05,0.0011654900398908,7.45812200097791e-05,0.0531389564304159,4.88109819824468e-05,0.196146486856553,0.105942169939303,6.61361012412273e-05,0.193638723808312,8.87612880884989e-05,0.0464860824674365,3.01293118548423e-05,0.00115601553064582,0.107347105061733,0.0411078859746231,5.21422247214377e-05,0.00121704525205137,0.000163845618242389,0.079531216185843,0.00353559913776223,0.00458569891655635,0.12999720548027,9.2373281399313e-05,0.00115803851688196,0.0331341558369564
0.000325056155588142,0.000214855020692007,0.00025426820834248,0.0120273720707605,0.000166410269696399,0.240234787065159,0.000358346587516927,0.00022547643987533,0.0287193169535421,0.000302612020686629,0.00813899682992834,0.0226544754056851,0.180596603108136,0.00514816279555025,0.0198722311651752,0.000177767406555866,0.0718045156661351,0.0569379858893765,0.000523053757290202,0.000777966812846534,0.0118753022902964,0.228955096014374,0.000314926314654538,0.109189605504552,0.00020481024758473
0.0908721059469161,0.14192678868637,0.000266278294691336,0.00078699000048283,0.000174270480461318,0.105944073878565,0.102715450918308,0.000236126577893717,0.140288342729192,0.000316905575206639,0.000651112222436332,0.000107571071911654,0.000191176504423833,0.0998591875611344,0.00113007120666466,0.130079467176938,0.000409071708326719,0.00452114083108258,0.000547759641014713,0.000814713241587034,0.000627737366895547,0.176790973419333,0.000329801521654203,0.000198399198355011,0.000214484240156031
0.169884082979153,0.000201951028055302,0.000238997096326424,0.0113050192947345,0.000156415823730379,0.292931351742392,0.00386971107058936,0.000211934534684888,0.0128629157156068,0.00028443742428138,0.0818407916128333,9.65500168363625e-05,0.000171589762868563,0.121424221636277,0.00101429122245216,0.0778905926670223,0.000367160795410325,0.000525046747701424,0.00402452608099339,0.00426412929560999,0.00762919623809106,0.208138493081432,0.000296012133211079,0.000178072465032504,0.00019250953467496
0.000831127610268842,0.000549357201308526,0.000650131753341682,0.00192147538525197,0.00042549008040384,0.249057413883616,0.000916247047812569,0.000576514831126446,0.0157696753918713,0.000773740786839843,0.0304207217234564,0.000262640143733215,0.000466766982126253,0.00355287033728576,0.00275912528222207,0.000454528847568321,0.0874917651587157,0.299348578291308,0.00133738251642143,0.011599495968956,0.0303636508464085,0.258657997513054,0.000805226884062577,0.000484401550031122,0.000523673982809745
0.000317887240061688,0.09577914384621,0.000248660477877041,0.000734920245119328,0.00383847201263747,0.157746186936797,0.000350443471790804,0.000220503694326959,0.0721947117514648,0.000295938096885166,0.000608032571976167,0.000100453828496626,0.000178527660333703,0.28806597334706,0.00105530211018533,0.000173846854678761,0.004057738046299,0.0373035941899359,0.00786298176541877,0.0228152001491257,0.000586204271040801,0.301095999045358,0.000307980806599997,0.00386100429800065,0.000200293282319973
0.000960335643579131,0.00063476088985036,0.000751201967113881,0.00222019011030151,0.00049163724697942,0.198941231064383,0.00105868784464271,0.000666140475352086,0.473500255795386,0.00089402740001973,0.00183686313175858,0.000303470475947932,0.000539331102280081,0.159566328556094,0.00318806200261005,0.000525190413555881,0.0011540387561137,0.0238590289696185,0.0459627577924637,0.00229840059034229,0.00177091995196019,0.0101557429408196,0.000930408361338544,0.000559707159950316,0.0672312813575379
0.0137143687570399,0.000253996869765083,0.000300590271485187,0.000888399627823509,0.000196726552926306,0.128482500596696,0.000423629437316124,0.000266553277413077,0.109488545852294,0.067008213933793,0.0673854856409721,0.000121432419970087,0.000215811046232522,0.361555232173282,0.00127568944814929,0.0446438011584068,0.0226786079232191,0.000660359254818846,0.000618342623051952,0.000919695218700045,0.00070862608518376,0.172911641439393,0.0048156637926413,0.00022396443902837,0.000242122160398127
